SettlementPoint,year,month,Mean,Min,Max,SD,Volatility
HB_WEST,2019,2,20.491160714285716,3.1,57.22,7.910899373907354,0.00012160839580720828
HB_WEST,2019,3,25.66967698519515,-0.28,686.52,35.93572452588236,
HB_WEST,2019,4,19.551875000000013,-0.3,100.0,13.864652786735466,
HB_WEST,2019,5,22.70266129032257,4.5,68.36,9.238910469479,0.0007573843714154216
HB_WEST,2019,6,24.708555555555577,5.04,100.16,13.52178500335738,-0.00018509890708219519
HB_WEST,2019,7,29.455470430107532,11.03,274.78,26.90684361192509,-0.00016734452190323988
HB_WEST,2019,8,126.31528225806449,8.11,3500.0,401.2889789739431,6.418195974718337e-05
HB_WEST,2019,9,78.42925000000012,5.57,5010.39,380.61810476050834,-0.0011692803359984395
HB_WEST,2019,10,24.668131720430107,-1.42,843.07,53.57664233513755,-inf
HB_WEST,2019,11,21.66026388888888,0.08,211.91,15.695236507495919,-0.0010185466681083108
HB_WEST,2019,12,18.136424731182792,2.15,60.71,7.188677044101669,0.0005241410236185472
LZ_AEN,2016,1,19.324663978494627,5.35,55.02,5.499657950454569,-0.0003630778834435398
LZ_AEN,2016,2,15.448290229885073,2.24,51.51,5.742451493814364,-0.0007370094521783488
LZ_AEN,2016,3,16.855074024226113,1.32,65.27,7.360407832780968,0.000731803818819494
LZ_AEN,2016,4,18.25606944444444,1.17,88.34,9.345574036423606,-4.966062367740785e-05
LZ_AEN,2016,5,18.12490591397849,2.8,76.57,7.977659806006315,0.00014878972666296784
LZ_AEN,2016,6,24.2375138888889,8.23,110.8,11.583286461242357,0.0005634417749635193
LZ_AEN,2016,7,27.976102150537606,9.29,98.6,12.613121790972757,-0.0002203264257193458
LZ_AEN,2016,8,30.699516129032325,13.61,235.36,26.82729886707015,8.746168681107635e-05
LZ_AEN,2016,9,26.710861111111146,11.13,200.12,14.465315413858335,-8.968036760896602e-05
LZ_AEN,2016,10,25.622903225806493,3.29,274.56,16.09970957367572,-0.0001051149817274764
LZ_AEN,2016,11,19.640041666666637,3.74,48.6,6.210652441851585,9.532121280372494e-05
LZ_AEN,2016,12,25.870174731182786,3.21,136.8,11.452260949599369,0.0003152172216996663
LZ_AEN,2017,1,23.40447580645163,1.92,95.99,7.539809858297446,-0.0004474118164582926
LZ_AEN,2017,2,20.605327380952374,3.45,52.96,6.758118121814661,-0.00034983048922241364
LZ_AEN,2017,3,22.99701211305518,4.9,67.99,7.932145538218249,0.0002445928064022737
LZ_AEN,2017,4,24.118083333333328,8.94,85.65,8.008669689884142,0.00048081944111870515
LZ_AEN,2017,5,25.293844086021508,4.9,66.94,8.173940241146443,-8.081955157485242e-05
LZ_AEN,2017,6,27.91663888888888,15.47,84.47,11.335981832091646,4.7146969542852706e-05
LZ_AEN,2017,7,31.40143817204301,16.95,257.95,17.939957768598738,-1.9698164943780114e-05
LZ_AEN,2017,8,27.465618279569895,16.63,88.71,10.953641559437648,-0.00015052714085066668
LZ_AEN,2017,9,24.628805555555562,8.82,60.58,8.027509687575206,-3.8991315489757955e-05
LZ_AEN,2017,10,24.01990591397848,5.24,102.26,10.015021859408657,-1.1462052088538733e-05
LZ_AEN,2017,11,23.019444444444446,3.63,86.69,8.471820948161977,-7.770021740942232e-05
LZ_AEN,2017,12,21.062930107526874,5.06,55.3,5.323136125738609,0.00019434337935532887
LZ_AEN,2018,1,38.83798387096776,6.03,1661.37,87.54376856158724,-0.0003989120803229841
LZ_AEN,2018,2,21.913883928571398,4.55,74.11,7.665640874662351,-0.0001751569869619087
LZ_AEN,2018,3,22.202826379542397,5.26,70.37,8.593805694422064,6.508489459167168e-05
LZ_AEN,2018,4,22.18848611111112,4.79,51.24,7.5284459208469405,-0.00017914233902521242
LZ_AEN,2018,5,33.166169354838736,6.86,529.23,36.91196660038251,0.0006322335652776298
LZ_AEN,2018,6,30.28612499999999,15.91,114.74,14.40942828460662,0.0001938854858407429
LZ_AEN,2018,7,78.95137096774195,10.02,2060.9,233.09134385258966,-0.00012253698775416285
LZ_AEN,2018,8,31.732137096774153,13.9,149.54,18.45947088295388,-7.721746369960849e-05
LZ_AEN,2018,9,27.16730555555553,15.15,88.03,10.290747790482115,1.9728867080997156e-05
LZ_AEN,2018,10,30.310000000000006,12.77,96.35,10.204651355469013,0.0001850742677321582
LZ_AEN,2018,11,30.468083333333325,8.65,106.64,11.762673463238764,-0.0005057434083904335
LZ_AEN,2018,12,30.094758064516125,6.57,117.25,10.177423696802727,0.0002561053628209839
LZ_AEN,2019,1,25.107956989247317,6.75,76.2,7.957236317830307,-6.783987320907274e-05
LZ_AEN,2019,2,21.51380952380956,5.46,57.06,6.768265769861141,1.0640154286086392e-05
LZ_AEN,2019,3,27.74218034993274,7.11,685.8,34.684874016437796,0.0004035287039063136
LZ_AEN,2019,4,23.270347222222245,4.63,106.86,12.494342464514746,-0.0005428698731764058
LZ_AEN,2019,5,24.676236559139774,9.12,68.42,8.730179494173765,0.0002091169392771392
LZ_AEN,2019,6,24.416791666666676,10.2,101.71,12.944277307181554,-0.0003272579312440667
LZ_AEN,2019,7,29.709086021505378,11.37,274.59,26.803671565521057,2.413145647392206e-05
LZ_AEN,2019,8,126.52692204301066,10.34,3500.89,401.4603431233801,6.76265692371101e-05
LZ_AEN,2019,9,80.16959722222228,7.88,5010.17,380.27675207770636,-0.0001486861057835497
LZ_AEN,2019,10,29.280443548387094,8.07,844.89,52.951009092061675,0.0003694740873546636
LZ_AEN,2019,11,24.408013888888913,3.77,209.08,14.919535273175907,-0.00033633284675681343
LZ_AEN,2019,12,19.05170698924731,3.76,59.87,6.6079738458477095,-0.0001704093357827878
LZ_CPS,2016,1,19.3538440860215,5.28,56.19,5.548379633953353,-0.00036285201154232194
LZ_CPS,2016,2,15.520014367816108,2.16,52.06,5.806936573951365,-0.0007448632261946455
LZ_CPS,2016,3,16.898183041722756,1.31,68.18,7.4787800119938135,0.0007391318399772247
LZ_CPS,2016,4,19.069361111111103,1.14,114.4,11.093882920603836,-5.260095681222415e-05
LZ_CPS,2016,5,18.479865591397857,2.77,72.34,8.10097509928891,0.00020623068273592824
LZ_CPS,2016,6,24.958069444444472,5.22,109.62,11.206274234574298,0.00043694496806684997
LZ_CPS,2016,7,27.967956989247316,9.4,97.14,12.727757359220302,-0.00016494502865770671
LZ_CPS,2016,8,31.30657258064518,13.43,235.47,28.075727181019584,0.0001033918730562962
LZ_CPS,2016,9,28.130249999999958,11.0,204.18,15.534595093591461,-8.038244247665765e-05
LZ_CPS,2016,10,26.250295698924717,3.38,280.2,16.82894382852078,-0.00010981069883382034
LZ_CPS,2016,11,21.71466666666668,2.87,59.5,8.848424650970035,0.00011691486800929161
LZ_CPS,2016,12,26.596424731182818,2.69,142.19,12.32636452086304,0.00028560170963297745
LZ_CPS,2017,1,23.772567204301065,1.99,102.73,8.263795366427962,-0.00046251406547297857
LZ_CPS,2017,2,20.919479166666655,3.01,53.54,7.090201201766599,-0.0003714597437121626
LZ_CPS,2017,3,23.861547779273234,5.34,81.08,8.77160423540679,0.0003808309125735752
LZ_CPS,2017,4,25.337902777777774,9.76,94.38,8.856499819832033,0.00036439481176040486
LZ_CPS,2017,5,26.537029569892443,4.61,69.09,9.17443581869306,-5.30098337099126e-05
LZ_CPS,2017,6,30.41599999999999,15.28,99.32,13.078528214227616,0.00020513335036978768
LZ_CPS,2017,7,32.1152956989247,17.13,264.71,18.55076747930554,-0.000178681182815308
LZ_CPS,2017,8,28.13756720430108,16.64,90.66,11.296724158422814,-0.00010223827554665259
LZ_CPS,2017,9,25.136652777777797,8.6,63.5,8.524027533209788,-9.83162042541298e-05
LZ_CPS,2017,10,25.275954301075267,4.53,107.6,11.067209878064242,0.00011129381590025596
LZ_CPS,2017,11,23.572569444444426,4.01,90.5,8.736653333481904,-0.000203716674181323
LZ_CPS,2017,12,22.04837365591397,5.38,102.48,6.837747294597056,0.00021065985850909474
LZ_CPS,2018,1,41.312876344086014,6.06,1708.38,91.99257259535396,-0.0003738946077153399
LZ_CPS,2018,2,22.517395833333318,4.64,74.85,7.7252541851127825,-0.00021294768398909524
LZ_CPS,2018,3,25.289273216689107,8.33,236.9,12.25699946394771,0.00037312605192117926
LZ_CPS,2018,4,26.535375000000013,9.16,60.9,8.455876699858672,0.0002521297655256728
LZ_CPS,2018,5,36.05559139784947,9.53,531.71,37.3016459705569,-1.3609615945522857e-05
LZ_CPS,2018,6,30.727277777777783,16.27,114.42,14.186371060728069,0.00012171947814308835
LZ_CPS,2018,7,79.12443548387105,10.09,2059.23,232.95766854170347,-0.00014058487409916758
LZ_CPS,2018,8,31.865685483871015,15.14,149.75,18.407107090852417,-4.74034124159371e-05
LZ_CPS,2018,9,27.512986111111136,15.22,89.04,10.398470471661467,3.879580424465162e-06
LZ_CPS,2018,10,31.635967741935485,16.83,97.46,11.247464610562199,0.00024130142323701973
LZ_CPS,2018,11,32.041208333333316,10.5,109.16,12.324589758862954,-0.0006092270927853904
LZ_CPS,2018,12,30.309220430107572,6.4,119.92,10.454818175329743,0.00029082486497294604
LZ_CPS,2019,1,26.798333333333357,10.55,82.89,8.149951236618797,-5.524874826317563e-05
LZ_CPS,2019,2,24.11011904761902,6.02,86.42,9.27527395769405,1.4970903312263903e-05
LZ_CPS,2019,3,29.351695827725433,6.47,725.84,38.72171315807935,0.0003267422823296876
LZ_CPS,2019,4,25.363597222222218,4.99,114.28,14.19762467073109,-0.00046906862025456315
LZ_CPS,2019,5,26.246075268817183,9.35,80.88,9.843087957448544,0.00025525000536080533
LZ_CPS,2019,6,26.391291666666703,11.52,155.41,16.042464498165355,-0.0003792670538055046
LZ_CPS,2019,7,30.667177419354825,11.52,276.56,27.07773047820001,9.690603916520545e-05
LZ_CPS,2019,8,127.69620967741939,10.84,3504.12,401.5136414355442,9.038669724015712e-05
LZ_CPS,2019,9,82.43634722222212,8.39,5011.57,379.8961059615471,0.0001647111811612938
LZ_CPS,2019,10,33.553602150537664,9.08,846.37,53.66086954681066,7.958349122726546e-05
LZ_CPS,2019,11,25.57513888888891,4.88,213.22,15.15554112146572,-0.0003543292635744767
LZ_CPS,2019,12,19.997862903225816,3.86,104.42,7.934246324652644,-0.00020618477932988154
LZ_HOUSTON,2016,1,19.563938172043017,5.19,54.94,5.6546752606172035,-0.00036353047704527816
LZ_HOUSTON,2016,2,15.487988505747138,2.1,50.75,5.820989036078067,-0.0007590286167174069
LZ_HOUSTON,2016,3,17.206729475100946,1.35,73.24,7.8052462273335905,0.0007534160131209857
LZ_HOUSTON,2016,4,19.128930555555566,1.26,106.23,10.76590904675306,-4.771275734673851e-05
LZ_HOUSTON,2016,5,19.903991935483887,3.03,76.88,10.639855925260376,0.00016065196025064185
LZ_HOUSTON,2016,6,29.915083333333325,4.32,174.68,22.48010937821404,0.0004748368463186979
LZ_HOUSTON,2016,7,29.91186827956986,10.06,106.26,15.655496426994176,-0.00015619695118533763
LZ_HOUSTON,2016,8,33.56354838709678,13.49,285.0,34.75633864422278,9.246079418830912e-05
LZ_HOUSTON,2016,9,29.032680555555544,11.48,214.55,17.38997939866895,-8.436458012954594e-05
LZ_HOUSTON,2016,10,28.545819892473133,3.98,287.59,19.49473507624443,-0.0001524312484417366
LZ_HOUSTON,2016,11,20.437680555555556,3.06,54.65,7.5718808765774295,0.00013859648695606905
LZ_HOUSTON,2016,12,25.736841397849467,2.91,143.23,11.349051286814545,0.0003193067360761389
LZ_HOUSTON,2017,1,24.827365591397836,3.0,96.36,7.946976082218833,-0.0004625140654729818
LZ_HOUSTON,2017,2,23.517217261904765,4.52,60.22,8.849387367235066,-2.7149582950208895e-05
LZ_HOUSTON,2017,3,28.742005383580064,6.81,152.46,15.087172623753816,0.00046650468950288563
LZ_HOUSTON,2017,4,32.96706944444447,10.74,147.81,16.991265862206326,2.0750997305056395e-05
LZ_HOUSTON,2017,5,32.36264784946243,4.99,109.86,15.906692890509005,-0.00015817586058508985
LZ_HOUSTON,2017,6,33.668916666666625,15.43,139.24,19.392458894323102,0.00021534998164343233
LZ_HOUSTON,2017,7,34.72583333333334,16.72,311.81,23.44306141506571,-9.737386032084826e-05
LZ_HOUSTON,2017,8,30.031478494623677,16.61,101.75,14.431593938247431,-0.00017621368951453766
LZ_HOUSTON,2017,9,27.41002777777777,8.33,84.99,12.57163769240294,-4.4074211048289534e-05
LZ_HOUSTON,2017,10,31.339381720430104,4.41,274.2,26.117447047199036,0.00012170280663929725
LZ_HOUSTON,2017,11,26.33962499999996,4.82,131.01,12.833731620771,-0.0002010414146642684
LZ_HOUSTON,2017,12,21.979784946236585,6.29,68.39,5.791050547258558,0.00013946300272188106
LZ_HOUSTON,2018,1,38.044986559139794,6.18,1638.04,86.06439847614334,2.5991423588922563e-05
LZ_HOUSTON,2018,2,22.375848214285735,5.1,72.15,7.394902533647276,-0.0005791406594347973
LZ_HOUSTON,2018,3,23.933458950201892,8.01,71.42,9.109086945117879,0.00022928880379329743
LZ_HOUSTON,2018,4,24.728347222222226,8.41,59.21,7.916439430638188,-3.0281048989566473e-05
LZ_HOUSTON,2018,5,35.53303763440861,8.42,550.1,39.48106603358094,0.00024388589846522952
LZ_HOUSTON,2018,6,31.80234722222222,15.81,119.76,16.793934932973716,0.00021553728052182058
LZ_HOUSTON,2018,7,79.56653225806457,9.95,2060.38,233.5603868265196,-0.00011321032086677709
LZ_HOUSTON,2018,8,32.159623655913954,13.48,151.05,18.890233331961973,-8.243147292391547e-05
LZ_HOUSTON,2018,9,27.722416666666632,15.14,92.18,10.88696961345971,1.6538524651319696e-05
LZ_HOUSTON,2018,10,31.781115591397857,12.74,101.62,11.51412697597704,0.0002061003520406535
LZ_HOUSTON,2018,11,31.730333333333313,10.05,105.13,12.015058303485723,-0.00024086863956247425
LZ_HOUSTON,2018,12,30.462069892473117,6.88,116.52,9.911598247922353,-4.825611941344182e-05
LZ_HOUSTON,2019,1,25.55008064516131,8.85,75.06,7.8473129875161325,-2.994543352034256e-05
LZ_HOUSTON,2019,2,21.644255952380963,5.51,57.43,6.7294652518030995,-3.546923404205388e-05
LZ_HOUSTON,2019,3,28.080323014804854,8.22,651.84,32.70861948439225,0.00037513805505390535
LZ_HOUSTON,2019,4,24.264583333333338,5.44,107.4,12.157658167632507,-0.0004619317915461664
LZ_HOUSTON,2019,5,25.153615591397852,9.58,68.56,9.234248133566334,0.00021471515735729777
LZ_HOUSTON,2019,6,27.2267361111111,10.0,113.57,15.762967614787565,-0.00031156040618619287
LZ_HOUSTON,2019,7,30.013064516129045,11.35,274.79,26.872544946248777,-1.5878159218177592e-06
LZ_HOUSTON,2019,8,126.69338709677426,10.33,3500.0,401.4687410183907,6.965734928035818e-05
LZ_HOUSTON,2019,9,80.77929166666665,7.97,5011.62,380.59549300850233,-4.918338642118516e-05
LZ_HOUSTON,2019,10,30.642379032258074,9.62,872.98,55.33192773650522,0.00026573451025999333
LZ_HOUSTON,2019,11,24.18161111111111,3.8,199.8,14.472697576733292,-0.0003373589858677928
LZ_HOUSTON,2019,12,18.919852150537647,3.8,59.5,6.877407263243724,-0.00017341797724407723
LZ_LCRA,2016,1,19.31745967741934,5.47,55.4,5.497980113470419,-0.0003630778834435432
LZ_LCRA,2016,2,15.488548850574706,2.37,51.55,5.732980295709334,-0.0007217514509894709
LZ_LCRA,2016,3,16.79629878869449,1.34,66.31,7.398862184113166,0.0007175109940180667
LZ_LCRA,2016,4,18.39270833333334,1.15,92.5,9.682228462982483,-5.065233302970654e-05
LZ_LCRA,2016,5,18.18278225806455,2.78,73.75,8.005227459392776,0.00015916364894418656
LZ_LCRA,2016,6,24.16441666666668,4.64,109.44,11.121200540738213,0.00047898183914238553
LZ_LCRA,2016,7,27.592217741935475,9.31,99.41,12.674735854902686,-0.00015951924232866487
LZ_LCRA,2016,8,31.175577956989258,13.43,237.06,28.982726116162144,9.581242051897439e-05
LZ_LCRA,2016,9,27.03994444444444,11.0,199.29,15.735525242461984,-8.641162312797947e-05
LZ_LCRA,2016,10,26.068440860215063,3.33,281.6,16.98477508373953,-0.0001662542258409394
LZ_LCRA,2016,11,19.541680555555562,2.88,48.94,6.456588603352812,0.0001556826398008254
LZ_LCRA,2016,12,25.487876344086036,2.58,142.23,11.374799922493054,0.0003179421816223813
LZ_LCRA,2017,1,23.43627688172043,1.9,97.26,7.606074128174614,-0.00046023788199672533
LZ_LCRA,2017,2,20.660818452380937,3.1,53.1,6.897614444293981,-0.0003461841135511353
LZ_LCRA,2017,3,23.437133243607,5.15,69.81,8.22848179557564,0.00030090243125067696
LZ_LCRA,2017,4,24.477416666666684,8.91,88.04,8.468541080492486,0.00041625555260875794
LZ_LCRA,2017,5,25.637956989247325,4.45,67.39,8.654821736633204,-6.623025436541593e-05
LZ_LCRA,2017,6,28.639083333333343,14.97,91.27,12.485700181943333,5.37156283276222e-05
LZ_LCRA,2017,7,31.905712365591352,16.84,265.38,18.705559433799934,-2.136723099317905e-05
LZ_LCRA,2017,8,27.678010752688152,16.63,90.36,11.266243870522516,-0.00019511891927241986
LZ_LCRA,2017,9,24.813430555555563,8.63,61.55,8.36801241320809,-6.956618672268889e-07
LZ_LCRA,2017,10,24.484260752688193,4.56,115.0,11.120629550803754,1.5399410539556014e-05
LZ_LCRA,2017,11,23.047124999999994,3.11,88.12,8.542414682479471,-0.00012366616404666414
LZ_LCRA,2017,12,21.11766129032256,4.65,58.16,5.44868153395596,0.00021723815817076937
LZ_LCRA,2018,1,38.99256720430111,5.87,1669.26,88.49319955468228,-0.00038275413562880367
LZ_LCRA,2018,2,21.76224702380953,4.3,75.49,7.760105867864692,-0.00018819997929032538
LZ_LCRA,2018,3,22.051305518169595,4.24,70.23,8.310383904389663,8.95483757445799e-05
LZ_LCRA,2018,4,22.644027777777783,5.1,51.83,7.626581791236533,-0.00015256902568331254
LZ_LCRA,2018,5,34.73540322580648,7.35,537.05,39.21426529375476,0.0006121982912403579
LZ_LCRA,2018,6,30.365555555555577,16.02,114.7,14.438945238745086,0.00016266401527959825
LZ_LCRA,2018,7,79.06994623655915,10.06,2062.63,233.30198042101694,-0.0001274450283039837
LZ_LCRA,2018,8,31.807970430107524,14.28,149.58,18.49956526481126,-6.633451440752303e-05
LZ_LCRA,2018,9,27.18726388888886,15.12,89.58,10.323972461463864,6.565298580721919e-07
LZ_LCRA,2018,10,30.06987903225809,10.92,95.98,10.146733125557331,0.00017430673338263432
LZ_LCRA,2018,11,30.515805555555563,8.38,106.34,11.796913856628784,-0.0005323565452812472
LZ_LCRA,2018,12,30.582661290322633,6.56,122.66,10.6288200815789,0.0003009060490270512
LZ_LCRA,2019,1,24.936303763440858,6.28,76.43,8.097452745325858,-6.77721231341769e-05
LZ_LCRA,2019,2,21.66697916666667,5.53,56.92,6.878219361958415,1.2141588932211393e-05
LZ_LCRA,2019,3,27.649313593539745,6.58,692.67,35.19954864384437,0.0003453631902362039
LZ_LCRA,2019,4,23.31476388888888,4.46,107.21,12.36835730932367,-0.0005241334643723586
LZ_LCRA,2019,5,24.50868279569892,9.06,66.1,8.514166573914984,0.00024698010250724683
LZ_LCRA,2019,6,24.51954166666666,11.18,101.6,13.153803352145431,-0.00033043879594568963
LZ_LCRA,2019,7,29.74791666666666,11.36,274.7,26.817746140123624,2.8958090035991246e-05
LZ_LCRA,2019,8,126.67076612903215,10.31,3503.28,401.7273081817837,6.750941766709022e-05
LZ_LCRA,2019,9,82.46723611111106,8.0,5011.71,380.75904251218793,-0.00016241499657097363
LZ_LCRA,2019,10,29.015806451612917,7.78,851.35,53.56442348624105,0.00039070415536968545
LZ_LCRA,2019,11,24.485222222222248,4.14,207.11,14.724647827239286,-0.0003409957219375417
LZ_LCRA,2019,12,19.456881720430097,3.75,84.34,7.255990866381839,-0.00017333526108970595
LZ_NORTH,2016,1,19.187997311827974,5.08,56.21,5.532815832010705,-0.0003623478074721887
LZ_NORTH,2016,2,15.46221264367817,2.28,51.39,5.72711950556094,-0.0007438431469120423
LZ_NORTH,2016,3,17.461507402422594,1.48,62.31,7.4469997134928025,0.0007382052340747433
LZ_NORTH,2016,4,19.08763888888888,1.57,90.61,9.793125443963815,-3.9782282683236824e-05
LZ_NORTH,2016,5,18.182889784946234,4.18,76.8,7.862626786415128,0.000129749434240296
LZ_NORTH,2016,6,23.562680555555552,3.64,104.06,11.062601504781098,0.000489111477200289
LZ_NORTH,2016,7,27.415779569892457,9.05,101.55,12.33912295287215,-0.00013218610059943588
LZ_NORTH,2016,8,30.148575268817243,13.37,227.06,26.104303860992058,7.757121439261857e-05
LZ_NORTH,2016,9,26.605861111111107,10.73,201.47,14.901666131659871,-8.293331204656547e-05
LZ_NORTH,2016,10,24.532661290322583,2.85,273.64,16.034106142812707,-0.00023687776002468905
LZ_NORTH,2016,11,18.830513888888877,2.0,50.24,6.25094070359959,0.00022306638412523778
LZ_NORTH,2016,12,25.28624999999999,3.43,140.29,11.070745441320295,0.00031998953315534123
LZ_NORTH,2017,1,23.603024193548404,2.91,96.68,7.53631169322917,-0.00045041872156361404
LZ_NORTH,2017,2,19.550014880952375,4.39,51.83,6.023653240387762,-0.00046464888067294816
LZ_NORTH,2017,3,21.839407806191105,5.34,64.71,7.067790149708491,0.0002914426028134163
LZ_NORTH,2017,4,21.975805555555546,7.13,62.41,6.617664494044783,0.0004920404093289563
LZ_NORTH,2017,5,24.557513440860216,5.22,72.98,8.001947903825615,-3.532623897741032e-05
LZ_NORTH,2017,6,26.893736111111114,15.46,80.74,10.269483673647457,2.9279374448775262e-05
LZ_NORTH,2017,7,31.186841397849467,16.47,254.01,17.44390062497039,-2.773843472532493e-05
LZ_NORTH,2017,8,27.060362903225812,16.62,86.53,10.529417676731134,-0.0001275089011656852
LZ_NORTH,2017,9,23.968402777777758,8.29,56.01,8.10381654820752,-5.7403130199157464e-05
LZ_NORTH,2017,10,21.938427419354845,1.89,85.01,8.636464281722938,-6.509994031006893e-05
LZ_NORTH,2017,11,22.263166666666674,3.21,70.4,7.878656117975505,-6.686292667294912e-06
LZ_NORTH,2017,12,21.4081317204301,6.28,58.74,5.243574354344973,0.00020729472566924375
LZ_NORTH,2018,1,37.728521505376335,6.32,1664.01,87.76979241169172,-0.0004848839094452951
LZ_NORTH,2018,2,21.84046130952379,5.84,74.29,7.579751376820834,-2.3730925311523e-05
LZ_NORTH,2018,3,22.640551816958272,7.89,70.07,8.388701044899266,1.7019864334169298e-05
LZ_NORTH,2018,4,24.36688888888891,8.91,58.24,7.779202510434247,0.00027946065923284283
LZ_NORTH,2018,5,37.451881720430116,9.54,557.83,40.89663061155096,9.539510985774904e-05
LZ_NORTH,2018,6,31.301611111111136,15.26,122.97,16.44100746514218,0.00024855191951155935
LZ_NORTH,2018,7,79.84618279569887,9.8,2079.81,235.36841649562857,-9.075222074868198e-05
LZ_NORTH,2018,8,31.97158602150531,11.92,151.52,19.077278619523028,-0.00013162283832387667
LZ_NORTH,2018,9,27.885847222222214,13.94,91.58,12.013980791934744,1.0316132267183404e-05
LZ_NORTH,2018,10,31.64541666666666,9.59,95.95,11.41539314407051,0.0002157844357708622
LZ_NORTH,2018,11,31.97412499999999,9.21,124.07,12.30701172018928,0.00013343587512447527
LZ_NORTH,2018,12,31.131948924731233,6.87,121.19,10.753266871853738,-0.00033040651682290646
LZ_NORTH,2019,1,24.36783602150537,5.13,75.38,8.353484521769563,-6.932242673783281e-05
LZ_NORTH,2019,2,20.85114583333333,4.36,56.78,7.1174606376172065,5.3432561469177866e-06
LZ_NORTH,2019,3,28.594037685060574,9.11,681.29,34.43624052220511,0.0003605686222944908
LZ_NORTH,2019,4,23.718430555555557,6.62,103.76,11.928849097374757,-0.0003467182477604323
LZ_NORTH,2019,5,24.011451612903222,10.12,67.8,8.738728285557324,9.079377904242508e-05
LZ_NORTH,2019,6,25.20791666666667,8.21,101.28,13.618453889307254,-0.0002700341374516602
LZ_NORTH,2019,7,29.834946236559162,11.22,274.89,26.955125726994364,-4.6042862047314375e-05
LZ_NORTH,2019,8,126.60091397849466,10.08,3501.54,401.6319106504489,6.659852894179973e-05
LZ_NORTH,2019,9,80.7741527777778,7.81,5010.51,380.758969201848,-0.00026971689752037
LZ_NORTH,2019,10,28.732943548387126,6.21,863.71,54.42561097329506,0.0004998878493378362
LZ_NORTH,2019,11,24.153611111111104,3.67,218.41,15.74282819301406,-0.00040283025853366796
LZ_NORTH,2019,12,19.006801075268804,4.07,59.99,7.142365271934624,-0.00012574021810297782
LZ_RAYBN,2016,1,19.447943548387116,5.08,57.38,5.87173439536646,-0.00036234780747218656
LZ_RAYBN,2016,2,15.400431034482773,2.32,53.35,5.7534661271109,-0.0007370094521783503
LZ_RAYBN,2016,3,17.11724091520861,1.86,61.55,7.3272912153871115,0.0007318038188194975
LZ_RAYBN,2016,4,18.855361111111097,1.45,90.56,9.706044207969226,-4.2738414814941073e-05
LZ_RAYBN,2016,5,18.320994623655913,4.31,75.95,7.887065178197738,0.00013433893551122246
LZ_RAYBN,2016,6,23.315944444444447,3.65,100.54,10.57341688323208,0.0004879534390543206
LZ_RAYBN,2016,7,27.471075268817224,9.03,101.88,12.383051616960069,-0.000125432940294274
LZ_RAYBN,2016,8,30.149758064516142,13.37,226.86,26.11001588311447,7.021000792395233e-05
LZ_RAYBN,2016,9,26.470263888888894,10.72,200.59,14.818330548217853,-8.50192531979443e-05
LZ_RAYBN,2016,10,24.452513440860198,3.14,274.16,15.968735318472172,-0.00015620783429671803
LZ_RAYBN,2016,11,18.87531944444443,2.9,47.33,6.182334306537092,0.00014249895900621295
LZ_RAYBN,2016,12,25.31955645161287,4.44,138.15,10.848662138407189,0.0003193067360761397
LZ_RAYBN,2017,1,23.39010752688172,2.43,96.42,7.174455207570437,-0.00045192470045674554
LZ_RAYBN,2017,2,20.36915178571431,5.62,51.8,5.358349282109905,-7.5262071881533226e-06
LZ_RAYBN,2017,3,21.90716016150739,6.77,64.19,6.549950608642898,0.00011407175351675135
LZ_RAYBN,2017,4,22.21343055555554,8.2,61.88,5.862581020851395,0.0002499856214708011
LZ_RAYBN,2017,5,24.001330645161307,6.21,62.63,6.8500959884287855,-3.5326238977410316e-05
LZ_RAYBN,2017,6,26.125041666666643,15.69,74.59,9.205680549494767,2.3836301947756685e-05
LZ_RAYBN,2017,7,30.760497311827933,16.47,248.41,16.831198028483207,-2.3664097547106317e-05
LZ_RAYBN,2017,8,26.824825268817232,16.6,85.93,10.254676219025427,-0.00012762769233895673
LZ_RAYBN,2017,9,23.535680555555558,8.29,54.32,7.549488581314552,-5.8167357284700415e-05
LZ_RAYBN,2017,10,21.379932795698938,2.04,75.15,7.829634966596327,-6.592040197013238e-05
LZ_RAYBN,2017,11,21.82918055555556,3.86,70.1,7.445188047172323,-7.4471432519220815e-06
LZ_RAYBN,2017,12,21.31260752688172,7.81,59.25,4.855131894035039,0.00021213781826029382
LZ_RAYBN,2018,1,39.37014784946231,7.82,1709.15,90.37409156066532,-0.00022593833637073375
LZ_RAYBN,2018,2,22.403169642857126,7.42,94.77,7.724018064781316,-0.0001939805686786252
LZ_RAYBN,2018,3,23.805706594885592,11.42,69.95,7.764584538226346,-2.691879772095411e-05
LZ_RAYBN,2018,4,27.19887500000002,12.36,62.64,7.927631488254263,0.0008711957643382031
LZ_RAYBN,2018,5,40.951250000000016,11.51,572.62,43.40898605325403,-0.0005554433905545309
LZ_RAYBN,2018,6,31.945583333333342,15.64,125.33,17.458837477249833,0.00026532371714365737
LZ_RAYBN,2018,7,84.90190860215051,9.8,2234.47,250.62476031998634,-9.19241244064929e-05
LZ_RAYBN,2018,8,32.51872311827957,12.2,158.9,20.634102764280627,-0.00013503118197369935
LZ_RAYBN,2018,9,27.680888888888877,13.93,90.56,11.82380675429367,8.28365609954749e-06
